罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-03-16,08,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-04-05,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-04-10,21,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-04-18,07,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-04-23,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-04-27,08,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-05-07,23,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-05-13,22,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-05-21,13,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-08-05,11,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-08-17,20,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-09-17,07,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-09-17,10,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-09-30,07,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-10-12,18,道路上,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-10-16,23,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-10-17,23,４階建て以上共同住宅,その他,50歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-10-22,14,４階建て以上共同住宅,その他,50歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-10-29,18,その他,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-11-02,21,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-11-20,15,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台１丁目,2021-12-27,08,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台２丁目,2021-08-03,18,一戸建住宅,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台２丁目,2021-10-19,07,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台２丁目,2021-10-25,10,駐車（輪）場,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台２丁目,2021-11-05,19,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台７丁目,2021-01-03,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台７丁目,2021-02-18,06,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台７丁目,2021-04-11,17,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台７丁目,2021-05-30,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台７丁目,2021-08-20,09,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,萱田町,2020-07-26,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台南１丁目,2021-11-22,17,その他,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,村上南５丁目,2021-01-06,12,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,八千代,勝田台交番,122211,千葉県,八千代市,勝田台北１丁目,2021-10-22,13,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-01-16,20,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-03-04,17,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-03-15,08,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-04-06,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-04-11,15,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-04-12,17,その他,その他,10歳代,その他,施錠した
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-04-26,19,一戸建住宅,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-05-30,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-06-14,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-06-19,17,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-07-05,07,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-07-30,06,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-08-05,18,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-08-20,21,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-09-05,20,一戸建住宅,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-11-09,08,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-12-09,07,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-12-20,16,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田,2021-12-26,13,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,大和田新田,2021-03-29,15,その他,その他,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,萱田町,2021-02-25,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,萱田町,2021-03-12,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,萱田町,2021-05-10,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,大和田駅前交番,122211,千葉県,八千代市,萱田町,2021-12-09,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-03-06,19,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-03-07,17,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-05-11,19,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-05-26,15,４階建て以上共同住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-06-02,16,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-07-29,21,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-10-20,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-10-23,12,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-11-19,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,2021-12-05,15,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,不明,不明,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上,不明,不明,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,下市場２丁目,2021-11-28,10,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-01-14,13,その他,その他,20歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-03-05,16,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-03-07,11,その他,その他,10歳代,高校生,施錠した
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-05-23,17,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-05-28,16,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-06-14,09,その他,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-07-17,00,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-09-11,20,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-11-03,14,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-11-20,18,その他,その他,40歳代,その他,施錠せず
窃盗,自転車盗,八千代,村上駅前交番,122211,千葉県,八千代市,村上南１丁目,2021-11-20,19,その他,その他,20歳代,その他,施錠せず
