,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係,住所,lat,lon
6811,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,天台６丁目,2022-09-09,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,千葉市稲毛区天台６丁目,35.641106,140.116058
6812,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,天台６丁目,2022-09-23,06,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず,千葉市稲毛区天台６丁目,35.641106,140.116058
6813,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,天台６丁目,2022-11-15,07,その他,駐車（輪）場,10歳代,高校生,施錠せず,千葉市稲毛区天台６丁目,35.641106,140.116058
6814,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,天台６丁目,2022-12-16,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず,千葉市稲毛区天台６丁目,35.641106,140.116058
6815,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,天台町,2022-05-19,14,その他,駐車（輪）場,10歳代,高校生,施錠せず,千葉市稲毛区天台町,35.647907,140.120316
6816,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,天台町,2022-06-22,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,千葉市稲毛区天台町,35.647907,140.120316
6817,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,天台町,2022-10-15,15,その他,その他,10歳代,高校生,施錠せず,千葉市稲毛区天台町,35.647907,140.120316
6818,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,天台町,2022-12-08,07,道路上,その他,10歳代,高校生,施錠せず,千葉市稲毛区天台町,35.647907,140.120316
6819,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,萩台町,2022-07-21,05,一戸建住宅,その他,10歳代,小学生,施錠した,千葉市稲毛区萩台町,35.642544,140.122772
6820,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,弥生町,2022-01-12,16,その他,駐車（輪）場,10歳代,大学生,施錠せず,千葉市稲毛区弥生町,35.627766,140.103348
6821,窃盗,自転車盗,千葉北,穴川交番,121037,千葉県,千葉市稲毛区,作草部１丁目,2022-03-23,15,その他,駐車（輪）場,50歳代,その他,施錠した,千葉市稲毛区作草部１丁目,35.628254,140.11673
6822,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,作新台１丁目,2022-10-23,11,その他,駐車（輪）場,10歳代,小学生,施錠せず,千葉市花見川区作新台１丁目,35.690922,140.090683
6823,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,三角町,2022-04-08,07,その他,駐車（輪）場,30歳代,その他,施錠せず,千葉市花見川区三角町,35.676193,140.119629
6824,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2021-12-28,18,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した,千葉市花見川区花見川,35.68935,140.097046
6825,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-01-30,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した,千葉市花見川区花見川,35.68935,140.097046
6826,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-02-18,07,その他,駐車（輪）場,20歳代,その他,施錠せず,千葉市花見川区花見川,35.68935,140.097046
6827,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-02-24,16,４階建て以上共同住宅,その他,65-69歳,その他,施錠せず,千葉市花見川区花見川,35.68935,140.097046
6828,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-03-29,17,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず,千葉市花見川区花見川,35.68935,140.097046
6829,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-03-30,13,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず,千葉市花見川区花見川,35.68935,140.097046
6830,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-04-13,12,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠せず,千葉市花見川区花見川,35.68935,140.097046
6831,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-05-19,12,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した,千葉市花見川区花見川,35.68935,140.097046
6832,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-05-23,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,千葉市花見川区花見川,35.68935,140.097046
6833,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-06-12,10,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した,千葉市花見川区花見川,35.68935,140.097046
6834,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-08-10,17,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した,千葉市花見川区花見川,35.68935,140.097046
6835,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-09-07,07,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した,千葉市花見川区花見川,35.68935,140.097046
6836,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-09-09,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した,千葉市花見川区花見川,35.68935,140.097046
6837,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-09-14,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,千葉市花見川区花見川,35.68935,140.097046
6838,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-10-18,21,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず,千葉市花見川区花見川,35.68935,140.097046
6839,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-12-15,18,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した,千葉市花見川区花見川,35.68935,140.097046
6840,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,花見川,2022-12-26,18,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した,千葉市花見川区花見川,35.68935,140.097046
6841,窃盗,自転車盗,千葉北,花見川交番,121029,千葉県,千葉市花見川区,柏井１丁目,2022-03-10,17,その他,駐車（輪）場,70歳以上,その他,施錠せず,千葉市花見川区柏井１丁目,35.693577,140.09523
6842,窃盗,自転車盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,三角町,2022-03-01,20,その他,駐車（輪）場,50歳代,その他,施錠せず,千葉市花見川区三角町,35.676193,140.119629
6843,窃盗,自転車盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,千種町,2022-04-09,18,その他,駐車（輪）場,10歳代,中学生,施錠せず,千葉市花見川区千種町,35.679077,140.113953
6844,窃盗,自転車盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,千種町,2022-09-23,13,その他,駐車（輪）場,10歳代,高校生,施錠せず,千葉市花見川区千種町,35.679077,140.113953
6845,窃盗,自転車盗,千葉北,長沼交番,121029,千葉県,千葉市花見川区,千種町,2022-10-14,21,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した,千葉市花見川区千種町,35.679077,140.113953
6846,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2021-12-27,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠した,千葉市稲毛区園生町,35.644428,140.107849
6847,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2022-04-15,14,その他,駐車（輪）場,40歳代,その他,施錠せず,千葉市稲毛区園生町,35.644428,140.107849
6848,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2022-04-30,13,一戸建住宅,その他,10歳代,大学生,施錠した,千葉市稲毛区園生町,35.644428,140.107849
6849,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2022-07-15,18,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず,千葉市稲毛区園生町,35.644428,140.107849
6850,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2022-08-16,21,その他,駐車（輪）場,20歳代,大学生,施錠せず,千葉市稲毛区園生町,35.644428,140.107849
6851,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2022-11-20,13,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず,千葉市稲毛区園生町,35.644428,140.107849
6852,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,園生町,2022-12-10,17,その他,駐車（輪）場,10歳代,高校生,施錠した,千葉市稲毛区園生町,35.644428,140.107849
6853,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,長沼町,2022-01-01,13,その他,駐車（輪）場,10歳代,中学生,施錠せず,千葉市稲毛区長沼町,35.659927,140.118866
6854,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,長沼町,2022-04-19,17,一戸建住宅,その他,50歳代,その他,施錠せず,千葉市稲毛区長沼町,35.659927,140.118866
6855,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,長沼町,2022-06-15,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,60-64歳,その他,施錠した,千葉市稲毛区長沼町,35.659927,140.118866
6856,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,長沼町,2022-12-21,07,一戸建住宅,駐車（輪）場,20歳代,その他,施錠せず,千葉市稲毛区長沼町,35.659927,140.118866
6857,窃盗,自転車盗,千葉北,長沼交番,121037,千葉県,千葉市稲毛区,長沼原町,2022-02-18,20,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず,千葉市稲毛区長沼原町,35.668514,140.130188
6858,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川１丁目,2022-02-18,22,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず,市川市相之川１丁目,35.680622,139.89537
6859,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川１丁目,2022-03-21,00,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,市川市相之川１丁目,35.680622,139.89537
6860,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川１丁目,2022-11-30,10,一戸建住宅,駐車（輪）場,60-64歳,その他,施錠せず,市川市相之川１丁目,35.680622,139.89537
6861,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川２丁目,2022-01-28,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず,市川市相之川２丁目,35.67786,139.897415
6862,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川２丁目,2022-07-03,17,一戸建住宅,その他,60-64歳,その他,施錠せず,市川市相之川２丁目,35.67786,139.897415
6863,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川２丁目,2022-09-11,23,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠せず,市川市相之川２丁目,35.67786,139.897415
6864,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川３丁目,2022-08-22,19,その他,駐車（輪）場,20歳代,その他,施錠せず,市川市相之川３丁目,35.676029,139.899338
6865,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川３丁目,2022-09-15,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した,市川市相之川３丁目,35.676029,139.899338
6866,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,相之川３丁目,2022-10-13,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した,市川市相之川３丁目,35.676029,139.899338
6867,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井１丁目,2022-03-13,18,その他,駐車（輪）場,40歳代,その他,施錠せず,市川市新井１丁目,35.675499,139.892151
6868,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井１丁目,2022-05-08,12,その他,駐車（輪）場,40歳代,その他,施錠した,市川市新井１丁目,35.675499,139.892151
6869,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井１丁目,2022-05-23,19,一戸建住宅,駐車（輪）場,40歳代,その他,施錠した,市川市新井１丁目,35.675499,139.892151
6870,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井１丁目,2022-05-27,16,４階建て以上共同住宅,駐車（輪）場,60-64歳,その他,施錠した,市川市新井１丁目,35.675499,139.892151
6871,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井１丁目,2022-08-08,22,４階建て以上共同住宅,駐車（輪）場,70歳以上,その他,施錠した,市川市新井１丁目,35.675499,139.892151
6872,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井１丁目,2022-08-18,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず,市川市新井１丁目,35.675499,139.892151
6873,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井２丁目,2022-01-24,08,その他,駐車（輪）場,40歳代,その他,施錠せず,市川市新井２丁目,35.674679,139.895386
6874,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井２丁目,2022-08-16,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した,市川市新井２丁目,35.674679,139.895386
6875,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井２丁目,2022-11-28,07,道路上,その他,10歳代,中学生,施錠せず,市川市新井２丁目,35.674679,139.895386
6876,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井３丁目,2022-01-19,17,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,中学生,施錠せず,市川市新井３丁目,35.672855,139.897598
6877,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井３丁目,2022-04-29,06,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,市川市新井３丁目,35.672855,139.897598
6878,窃盗,自転車盗,行徳,今井橋交番,122033,千葉県,市川市,新井３丁目,2022-05-23,19,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠した,市川市新井３丁目,35.672855,139.897598
